id,college_id,co_id,pso_id,co_code,pso_code,strength
copso-004075,aits-hyd-001,co-02705,pso-et-02,22PH1101.CO1,02,3
copso-004076,aits-hyd-001,co-02705,pso-et-03,22PH1101.CO1,03,1
copso-004077,aits-hyd-001,co-02706,pso-et-02,22PH1101.CO2,02,3
copso-004078,aits-hyd-001,co-02707,pso-et-03,22PH1101.CO3,03,2
copso-004079,aits-hyd-001,co-02708,pso-et-01,22PH1101.CO4,01,3
copso-004080,aits-hyd-001,co-02708,pso-et-02,22PH1101.CO4,02,3
copso-004081,aits-hyd-001,co-02709,pso-et-01,22PH1101.CO5,01,1
copso-004082,aits-hyd-001,co-02710,pso-et-01,22CS1101.CO1,01,2
copso-004083,aits-hyd-001,co-02711,pso-et-03,22CS1101.CO2,03,3
copso-004084,aits-hyd-001,co-02711,pso-et-01,22CS1101.CO2,01,3
copso-004085,aits-hyd-001,co-02712,pso-et-01,22CS1101.CO3,01,2
copso-004086,aits-hyd-001,co-02713,pso-et-03,22CS1101.CO4,03,2
copso-004087,aits-hyd-001,co-02714,pso-et-03,22CS1101.CO5,03,3
copso-004088,aits-hyd-001,co-02715,pso-et-01,22CS1102.CO1,01,3
copso-004089,aits-hyd-001,co-02716,pso-et-03,22CS1102.CO2,03,3
copso-004090,aits-hyd-001,co-02716,pso-et-01,22CS1102.CO2,01,3
copso-004091,aits-hyd-001,co-02717,pso-et-03,22CS1102.CO3,03,3
copso-004092,aits-hyd-001,co-02718,pso-et-02,22CS1102.CO4,02,3
copso-004093,aits-hyd-001,co-02719,pso-et-01,22CS1102.CO5,01,1
copso-004094,aits-hyd-001,co-02719,pso-et-03,22CS1102.CO5,03,3
copso-004095,aits-hyd-001,co-02720,pso-et-02,22EN1101.CO1,02,3
copso-004096,aits-hyd-001,co-02720,pso-et-01,22EN1101.CO1,01,3
copso-004097,aits-hyd-001,co-02721,pso-et-01,22EN1101.CO2,01,2
copso-004098,aits-hyd-001,co-02722,pso-et-03,22EN1101.CO3,03,2
copso-004099,aits-hyd-001,co-02723,pso-et-01,22EN1101.CO4,01,2
copso-004100,aits-hyd-001,co-02723,pso-et-03,22EN1101.CO4,03,2
copso-004101,aits-hyd-001,co-02724,pso-et-01,22EN1101.CO5,01,2
copso-004102,aits-hyd-001,co-02724,pso-et-03,22EN1101.CO5,03,3
copso-004103,aits-hyd-001,co-02725,pso-et-01,22ME1101.CO1,01,3
copso-004104,aits-hyd-001,co-02725,pso-et-02,22ME1101.CO1,02,3
copso-004105,aits-hyd-001,co-02726,pso-et-03,22ME1101.CO2,03,2
copso-004106,aits-hyd-001,co-02727,pso-et-01,22ME1101.CO3,01,1
copso-004107,aits-hyd-001,co-02727,pso-et-02,22ME1101.CO3,02,3
copso-004108,aits-hyd-001,co-02728,pso-et-01,22ME1101.CO4,01,2
copso-004109,aits-hyd-001,co-02729,pso-et-02,22ME1101.CO5,02,2
copso-004110,aits-hyd-001,co-02730,pso-et-03,22PH1102.CO1,03,1
copso-004111,aits-hyd-001,co-02731,pso-et-03,22PH1102.CO2,03,2
copso-004112,aits-hyd-001,co-02732,pso-et-02,22PH1102.CO3,02,3
copso-004113,aits-hyd-001,co-02733,pso-et-01,22PH1102.CO4,01,3
copso-004114,aits-hyd-001,co-02734,pso-et-02,22PH1102.CO5,02,3
copso-004115,aits-hyd-001,co-02734,pso-et-03,22PH1102.CO5,03,2
copso-004116,aits-hyd-001,co-02735,pso-et-03,22MA1201.CO1,03,3
copso-004117,aits-hyd-001,co-02735,pso-et-01,22MA1201.CO1,01,2
copso-004118,aits-hyd-001,co-02736,pso-et-03,22MA1201.CO2,03,3
copso-004119,aits-hyd-001,co-02737,pso-et-03,22MA1201.CO3,03,3
copso-004120,aits-hyd-001,co-02738,pso-et-01,22MA1201.CO4,01,3
copso-004121,aits-hyd-001,co-02739,pso-et-02,22MA1201.CO5,02,1
copso-004122,aits-hyd-001,co-02740,pso-et-03,22MA1201.CO6,03,3
copso-004123,aits-hyd-001,co-02740,pso-et-02,22MA1201.CO6,02,3
copso-004124,aits-hyd-001,co-02741,pso-et-03,22CH1201.CO1,03,3
copso-004125,aits-hyd-001,co-02741,pso-et-01,22CH1201.CO1,01,1
copso-004126,aits-hyd-001,co-02742,pso-et-03,22CH1201.CO2,03,2
copso-004127,aits-hyd-001,co-02743,pso-et-01,22CH1201.CO3,01,3
copso-004128,aits-hyd-001,co-02744,pso-et-01,22CH1201.CO4,01,3
copso-004129,aits-hyd-001,co-02744,pso-et-02,22CH1201.CO4,02,1
copso-004130,aits-hyd-001,co-02745,pso-et-03,22CH1201.CO5,03,3
copso-004131,aits-hyd-001,co-02745,pso-et-01,22CH1201.CO5,01,1
copso-004132,aits-hyd-001,co-02746,pso-et-03,22CH1201.CO6,03,3
copso-004133,aits-hyd-001,co-02746,pso-et-01,22CH1201.CO6,01,2
copso-004134,aits-hyd-001,co-02747,pso-et-03,22EE1201.CO1,03,3
copso-004135,aits-hyd-001,co-02748,pso-et-02,22EE1201.CO2,02,3
copso-004136,aits-hyd-001,co-02749,pso-et-03,22EE1201.CO3,03,1
copso-004137,aits-hyd-001,co-02749,pso-et-01,22EE1201.CO3,01,2
copso-004138,aits-hyd-001,co-02750,pso-et-01,22EE1201.CO4,01,2
copso-004139,aits-hyd-001,co-02750,pso-et-03,22EE1201.CO4,03,3
copso-004140,aits-hyd-001,co-02751,pso-et-02,22EE1201.CO5,02,3
copso-004141,aits-hyd-001,co-02752,pso-et-03,22EE1202.CO1,03,3
copso-004142,aits-hyd-001,co-02752,pso-et-02,22EE1202.CO1,02,1
copso-004143,aits-hyd-001,co-02753,pso-et-01,22EE1202.CO2,01,1
copso-004144,aits-hyd-001,co-02754,pso-et-01,22EE1202.CO3,01,2
copso-004145,aits-hyd-001,co-02755,pso-et-01,22EE1202.CO4,01,3
copso-004146,aits-hyd-001,co-02755,pso-et-02,22EE1202.CO4,02,3
copso-004147,aits-hyd-001,co-02756,pso-et-03,22EN1201.CO1,03,3
copso-004148,aits-hyd-001,co-02757,pso-et-03,22EN1201.CO2,03,2
copso-004149,aits-hyd-001,co-02757,pso-et-01,22EN1201.CO2,01,3
copso-004150,aits-hyd-001,co-02758,pso-et-01,22EN1201.CO3,01,1
copso-004151,aits-hyd-001,co-02758,pso-et-03,22EN1201.CO3,03,3
copso-004152,aits-hyd-001,co-02759,pso-et-02,22EN1201.CO4,02,2
copso-004153,aits-hyd-001,co-02760,pso-et-03,22EN1201.CO5,03,2
copso-004154,aits-hyd-001,co-02761,pso-et-03,22CS1201.CO1,03,1
copso-004155,aits-hyd-001,co-02761,pso-et-02,22CS1201.CO1,02,3
copso-004156,aits-hyd-001,co-02762,pso-et-02,22CS1201.CO2,02,3
copso-004157,aits-hyd-001,co-02762,pso-et-01,22CS1201.CO2,01,2
copso-004158,aits-hyd-001,co-02763,pso-et-02,22CS1201.CO3,02,3
copso-004159,aits-hyd-001,co-02764,pso-et-02,22CS1201.CO4,02,2
copso-004160,aits-hyd-001,co-02764,pso-et-01,22CS1201.CO4,01,2
copso-004161,aits-hyd-001,co-02765,pso-et-03,22CS1201.CO5,03,3
copso-004162,aits-hyd-001,co-02765,pso-et-01,22CS1201.CO5,01,1
copso-004163,aits-hyd-001,co-02766,pso-et-02,22CS1202.CO1,02,1
copso-004164,aits-hyd-001,co-02766,pso-et-03,22CS1202.CO1,03,2
copso-004165,aits-hyd-001,co-02767,pso-et-02,22CS1202.CO2,02,2
copso-004166,aits-hyd-001,co-02768,pso-et-03,22CS1202.CO3,03,3
copso-004167,aits-hyd-001,co-02768,pso-et-01,22CS1202.CO3,01,2
copso-004168,aits-hyd-001,co-02769,pso-et-03,22CS1202.CO4,03,2
copso-004169,aits-hyd-001,co-02770,pso-et-02,22CS1202.CO5,02,3
copso-004170,aits-hyd-001,co-02771,pso-et-01,22CH1202.CO1,01,3
copso-004171,aits-hyd-001,co-02771,pso-et-02,22CH1202.CO1,02,1
copso-004172,aits-hyd-001,co-02772,pso-et-02,22CH1202.CO2,02,2
copso-004173,aits-hyd-001,co-02772,pso-et-03,22CH1202.CO2,03,2
copso-004174,aits-hyd-001,co-02773,pso-et-03,22CH1202.CO3,03,3
copso-004175,aits-hyd-001,co-02774,pso-et-02,22CH1202.CO4,02,3
copso-004176,aits-hyd-001,co-02775,pso-et-01,22IO3101.CO1,01,1
copso-004177,aits-hyd-001,co-02776,pso-et-02,22IO3101.CO2,02,1
copso-004178,aits-hyd-001,co-02776,pso-et-01,22IO3101.CO2,01,3
copso-004179,aits-hyd-001,co-02777,pso-et-03,22IO3101.CO3,03,3
copso-004180,aits-hyd-001,co-02778,pso-et-03,22IO3101.CO4,03,1
copso-004181,aits-hyd-001,co-02779,pso-et-01,22IO3101.CO5,01,3
copso-004182,aits-hyd-001,co-02780,pso-et-03,22IO3102.CO1,03,1
copso-004183,aits-hyd-001,co-02781,pso-et-02,22IO3102.CO2,02,2
copso-004184,aits-hyd-001,co-02781,pso-et-03,22IO3102.CO2,03,3
copso-004185,aits-hyd-001,co-02782,pso-et-03,22IO3102.CO3,03,3
copso-004186,aits-hyd-001,co-02783,pso-et-02,22IO3102.CO4,02,2
copso-004187,aits-hyd-001,co-02784,pso-et-01,22IO3102.CO5,01,3
copso-004188,aits-hyd-001,co-02785,pso-et-03,22IO3102.CO6,03,3
copso-004189,aits-hyd-001,co-02785,pso-et-02,22IO3102.CO6,02,3
copso-004190,aits-hyd-001,co-02786,pso-et-03,22IO3103.CO1,03,3
copso-004191,aits-hyd-001,co-02787,pso-et-02,22IO3103.CO2,02,3
copso-004192,aits-hyd-001,co-02788,pso-et-01,22IO3103.CO3,01,3
copso-004193,aits-hyd-001,co-02789,pso-et-01,22IO3103.CO4,01,3
copso-004194,aits-hyd-001,co-02789,pso-et-03,22IO3103.CO4,03,3
copso-004195,aits-hyd-001,co-02790,pso-et-01,22IO3103.CO5,01,2
copso-004196,aits-hyd-001,co-02791,pso-et-03,22IO3103.CO6,03,2
copso-004197,aits-hyd-001,co-02791,pso-et-02,22IO3103.CO6,02,2
copso-004198,aits-hyd-001,co-02792,pso-et-01,22IO3104.CO1,01,1
copso-004199,aits-hyd-001,co-02792,pso-et-02,22IO3104.CO1,02,2
copso-004200,aits-hyd-001,co-02793,pso-et-03,22IO3104.CO2,03,2
copso-004201,aits-hyd-001,co-02793,pso-et-01,22IO3104.CO2,01,3
copso-004202,aits-hyd-001,co-02794,pso-et-02,22IO3104.CO3,02,1
copso-004203,aits-hyd-001,co-02795,pso-et-01,22IO3104.CO4,01,3
copso-004204,aits-hyd-001,co-02796,pso-et-01,22IO3104.CO5,01,1
copso-004205,aits-hyd-001,co-02796,pso-et-03,22IO3104.CO5,03,3
copso-004206,aits-hyd-001,co-02797,pso-et-02,22IO3105.CO1,02,3
copso-004207,aits-hyd-001,co-02798,pso-et-03,22IO3105.CO2,03,3
copso-004208,aits-hyd-001,co-02799,pso-et-02,22IO3105.CO3,02,2
copso-004209,aits-hyd-001,co-02800,pso-et-01,22IO3105.CO4,01,2
copso-004210,aits-hyd-001,co-02800,pso-et-02,22IO3105.CO4,02,3
copso-004211,aits-hyd-001,co-02801,pso-et-01,22IO3106.CO1,01,1
copso-004212,aits-hyd-001,co-02801,pso-et-02,22IO3106.CO1,02,3
copso-004213,aits-hyd-001,co-02802,pso-et-01,22IO3106.CO2,01,3
copso-004214,aits-hyd-001,co-02802,pso-et-03,22IO3106.CO2,03,3
copso-004215,aits-hyd-001,co-02803,pso-et-01,22IO3106.CO3,01,3
copso-004216,aits-hyd-001,co-02803,pso-et-02,22IO3106.CO3,02,1
copso-004217,aits-hyd-001,co-02804,pso-et-01,22IO3106.CO4,01,2
copso-004218,aits-hyd-001,co-02805,pso-et-02,22HS3101.CO1,02,1
copso-004219,aits-hyd-001,co-02806,pso-et-01,22HS3101.CO2,01,2
copso-004220,aits-hyd-001,co-02807,pso-et-02,22HS3101.CO3,02,3
copso-004221,aits-hyd-001,co-02807,pso-et-03,22HS3101.CO3,03,1
copso-004222,aits-hyd-001,co-02808,pso-et-02,22HS3101.CO4,02,2
copso-004223,aits-hyd-001,co-02809,pso-et-03,22HS3101.CO5,03,3
copso-004224,aits-hyd-001,co-02809,pso-et-01,22HS3101.CO5,01,1
copso-004225,aits-hyd-001,co-02810,pso-et-03,22HS3101.CO6,03,1
copso-004226,aits-hyd-001,co-02811,pso-et-01,22IO4101.CO1,01,2
copso-004227,aits-hyd-001,co-02811,pso-et-03,22IO4101.CO1,03,1
copso-004228,aits-hyd-001,co-02812,pso-et-03,22IO4101.CO2,03,3
copso-004229,aits-hyd-001,co-02813,pso-et-01,22IO4101.CO3,01,3
copso-004230,aits-hyd-001,co-02813,pso-et-02,22IO4101.CO3,02,3
copso-004231,aits-hyd-001,co-02814,pso-et-03,22IO4101.CO4,03,3
copso-004232,aits-hyd-001,co-02815,pso-et-01,22IO4101.CO5,01,3
copso-004233,aits-hyd-001,co-02816,pso-et-02,22IO4102.CO1,02,2
copso-004234,aits-hyd-001,co-02816,pso-et-03,22IO4102.CO1,03,2
copso-004235,aits-hyd-001,co-02817,pso-et-01,22IO4102.CO2,01,1
copso-004236,aits-hyd-001,co-02817,pso-et-02,22IO4102.CO2,02,2
copso-004237,aits-hyd-001,co-02818,pso-et-03,22IO4102.CO3,03,1
copso-004238,aits-hyd-001,co-02818,pso-et-02,22IO4102.CO3,02,3
copso-004239,aits-hyd-001,co-02819,pso-et-01,22IO4102.CO4,01,1
copso-004240,aits-hyd-001,co-02819,pso-et-02,22IO4102.CO4,02,3
copso-004241,aits-hyd-001,co-02820,pso-et-01,22IO4102.CO5,01,2
copso-004242,aits-hyd-001,co-02820,pso-et-02,22IO4102.CO5,02,3
copso-004243,aits-hyd-001,co-02821,pso-et-03,22IO4102.CO6,03,2
copso-004244,aits-hyd-001,co-02822,pso-et-01,22IO4103.CO1,01,2
copso-004245,aits-hyd-001,co-02823,pso-et-03,22IO4103.CO2,03,3
copso-004246,aits-hyd-001,co-02824,pso-et-01,22IO4103.CO3,01,2
copso-004247,aits-hyd-001,co-02824,pso-et-03,22IO4103.CO3,03,2
copso-004248,aits-hyd-001,co-02825,pso-et-03,22IO4103.CO4,03,3
copso-004249,aits-hyd-001,co-02826,pso-et-02,22IO4103.CO5,02,3
copso-004250,aits-hyd-001,co-02826,pso-et-03,22IO4103.CO5,03,2
copso-004251,aits-hyd-001,co-02827,pso-et-01,22IO4104.CO1,01,2
copso-004252,aits-hyd-001,co-02827,pso-et-03,22IO4104.CO1,03,2
copso-004253,aits-hyd-001,co-02828,pso-et-03,22IO4104.CO2,03,2
copso-004254,aits-hyd-001,co-02828,pso-et-01,22IO4104.CO2,01,3
copso-004255,aits-hyd-001,co-02829,pso-et-03,22IO4104.CO3,03,3
copso-004256,aits-hyd-001,co-02829,pso-et-01,22IO4104.CO3,01,2
copso-004257,aits-hyd-001,co-02830,pso-et-02,22IO4104.CO4,02,1
copso-004258,aits-hyd-001,co-02830,pso-et-01,22IO4104.CO4,01,3
copso-004259,aits-hyd-001,co-02831,pso-et-02,22IO4104.CO5,02,3
copso-004260,aits-hyd-001,co-02832,pso-et-01,22IO4104.CO6,01,1
copso-004261,aits-hyd-001,co-02832,pso-et-02,22IO4104.CO6,02,3
copso-004262,aits-hyd-001,co-02833,pso-et-01,22IO4105.CO1,01,2
copso-004263,aits-hyd-001,co-02833,pso-et-02,22IO4105.CO1,02,3
copso-004264,aits-hyd-001,co-02834,pso-et-01,22IO4105.CO2,01,3
copso-004265,aits-hyd-001,co-02835,pso-et-02,22IO4105.CO3,02,3
copso-004266,aits-hyd-001,co-02836,pso-et-01,22IO4105.CO4,01,3
copso-004267,aits-hyd-001,co-02837,pso-et-03,22IO4105.CO5,03,1
copso-004268,aits-hyd-001,co-02838,pso-et-01,22IO4106.CO1,01,3
copso-004269,aits-hyd-001,co-02839,pso-et-03,22IO4106.CO2,03,3
copso-004270,aits-hyd-001,co-02839,pso-et-02,22IO4106.CO2,02,3
copso-004271,aits-hyd-001,co-02840,pso-et-03,22IO4106.CO3,03,2
copso-004272,aits-hyd-001,co-02840,pso-et-01,22IO4106.CO3,01,3
copso-004273,aits-hyd-001,co-02841,pso-et-03,22IO4106.CO4,03,2
copso-004274,aits-hyd-001,co-02842,pso-et-01,22IO4106.CO5,01,2
copso-004275,aits-hyd-001,co-02843,pso-et-02,22HS4101.CO1,02,1
copso-004276,aits-hyd-001,co-02843,pso-et-03,22HS4101.CO1,03,3
copso-004277,aits-hyd-001,co-02844,pso-et-03,22HS4101.CO2,03,2
copso-004278,aits-hyd-001,co-02845,pso-et-03,22HS4101.CO3,03,2
copso-004279,aits-hyd-001,co-02846,pso-et-01,22HS4101.CO4,01,2
copso-004280,aits-hyd-001,co-02846,pso-et-03,22HS4101.CO4,03,2
copso-004281,aits-hyd-001,co-02847,pso-et-01,22HS4101.CO5,01,3
copso-004282,aits-hyd-001,co-02847,pso-et-02,22HS4101.CO5,02,3
copso-004283,aits-hyd-001,co-02848,pso-et-03,22IO5101.CO1,03,3
copso-004284,aits-hyd-001,co-02849,pso-et-02,22IO5101.CO2,02,3
copso-004285,aits-hyd-001,co-02849,pso-et-01,22IO5101.CO2,01,3
copso-004286,aits-hyd-001,co-02850,pso-et-03,22IO5101.CO3,03,3
copso-004287,aits-hyd-001,co-02850,pso-et-02,22IO5101.CO3,02,3
copso-004288,aits-hyd-001,co-02851,pso-et-01,22IO5101.CO4,01,3
copso-004289,aits-hyd-001,co-02852,pso-et-01,22IO5101.CO5,01,3
copso-004290,aits-hyd-001,co-02853,pso-et-02,22IO5101.CO6,02,1
copso-004291,aits-hyd-001,co-02854,pso-et-02,22IO5102.CO1,02,3
copso-004292,aits-hyd-001,co-02854,pso-et-03,22IO5102.CO1,03,3
copso-004293,aits-hyd-001,co-02855,pso-et-02,22IO5102.CO2,02,3
copso-004294,aits-hyd-001,co-02856,pso-et-02,22IO5102.CO3,02,1
copso-004295,aits-hyd-001,co-02856,pso-et-03,22IO5102.CO3,03,3
copso-004296,aits-hyd-001,co-02857,pso-et-03,22IO5102.CO4,03,3
copso-004297,aits-hyd-001,co-02858,pso-et-03,22IO5102.CO5,03,2
copso-004298,aits-hyd-001,co-02859,pso-et-03,22IO5103.CO1,03,3
copso-004299,aits-hyd-001,co-02859,pso-et-02,22IO5103.CO1,02,1
copso-004300,aits-hyd-001,co-02860,pso-et-03,22IO5103.CO2,03,2
copso-004301,aits-hyd-001,co-02860,pso-et-01,22IO5103.CO2,01,1
copso-004302,aits-hyd-001,co-02861,pso-et-03,22IO5103.CO3,03,3
copso-004303,aits-hyd-001,co-02862,pso-et-01,22IO5103.CO4,01,1
copso-004304,aits-hyd-001,co-02863,pso-et-03,22IO5103.CO5,03,2
copso-004305,aits-hyd-001,co-02864,pso-et-01,22IO5104.CO1,01,3
copso-004306,aits-hyd-001,co-02864,pso-et-03,22IO5104.CO1,03,2
copso-004307,aits-hyd-001,co-02865,pso-et-01,22IO5104.CO2,01,2
copso-004308,aits-hyd-001,co-02865,pso-et-03,22IO5104.CO2,03,2
copso-004309,aits-hyd-001,co-02866,pso-et-02,22IO5104.CO3,02,3
copso-004310,aits-hyd-001,co-02866,pso-et-03,22IO5104.CO3,03,3
copso-004311,aits-hyd-001,co-02867,pso-et-02,22IO5104.CO4,02,2
copso-004312,aits-hyd-001,co-02867,pso-et-03,22IO5104.CO4,03,2
copso-004313,aits-hyd-001,co-02868,pso-et-02,22IO5104.CO5,02,2
copso-004314,aits-hyd-001,co-02869,pso-et-03,22IO5105.CO1,03,1
copso-004315,aits-hyd-001,co-02870,pso-et-01,22IO5105.CO2,01,3
copso-004316,aits-hyd-001,co-02870,pso-et-03,22IO5105.CO2,03,3
copso-004317,aits-hyd-001,co-02871,pso-et-02,22IO5105.CO3,02,2
copso-004318,aits-hyd-001,co-02871,pso-et-03,22IO5105.CO3,03,3
copso-004319,aits-hyd-001,co-02872,pso-et-03,22IO5105.CO4,03,2
copso-004320,aits-hyd-001,co-02872,pso-et-01,22IO5105.CO4,01,3
copso-004321,aits-hyd-001,co-02873,pso-et-01,22IO5105.CO5,01,3
copso-004322,aits-hyd-001,co-02873,pso-et-02,22IO5105.CO5,02,3
copso-004323,aits-hyd-001,co-02874,pso-et-03,22IO5106.CO1,03,3
copso-004324,aits-hyd-001,co-02874,pso-et-02,22IO5106.CO1,02,3
copso-004325,aits-hyd-001,co-02875,pso-et-03,22IO5106.CO2,03,2
copso-004326,aits-hyd-001,co-02875,pso-et-01,22IO5106.CO2,01,2
copso-004327,aits-hyd-001,co-02876,pso-et-03,22IO5106.CO3,03,3
copso-004328,aits-hyd-001,co-02876,pso-et-01,22IO5106.CO3,01,1
copso-004329,aits-hyd-001,co-02877,pso-et-03,22IO5106.CO4,03,3
copso-004330,aits-hyd-001,co-02878,pso-et-03,22IO5106.CO5,03,2
copso-004331,aits-hyd-001,co-02878,pso-et-01,22IO5106.CO5,01,2
copso-004332,aits-hyd-001,co-02879,pso-et-03,22MC5101.CO1,03,2
copso-004333,aits-hyd-001,co-02880,pso-et-02,22MC5101.CO2,02,2
copso-004334,aits-hyd-001,co-02881,pso-et-03,22MC5101.CO3,03,1
copso-004335,aits-hyd-001,co-02881,pso-et-02,22MC5101.CO3,02,2
copso-004336,aits-hyd-001,co-02882,pso-et-02,22MC5101.CO4,02,3
copso-004337,aits-hyd-001,co-02883,pso-et-02,22MC5101.CO5,02,2
copso-004338,aits-hyd-001,co-02883,pso-et-03,22MC5101.CO5,03,3
copso-004339,aits-hyd-001,co-02884,pso-et-02,22IO6101.CO1,02,1
copso-004340,aits-hyd-001,co-02885,pso-et-01,22IO6101.CO2,01,3
copso-004341,aits-hyd-001,co-02886,pso-et-01,22IO6101.CO3,01,2
copso-004342,aits-hyd-001,co-02886,pso-et-02,22IO6101.CO3,02,2
copso-004343,aits-hyd-001,co-02887,pso-et-01,22IO6101.CO4,01,2
copso-004344,aits-hyd-001,co-02887,pso-et-02,22IO6101.CO4,02,1
copso-004345,aits-hyd-001,co-02888,pso-et-01,22IO6101.CO5,01,3
copso-004346,aits-hyd-001,co-02888,pso-et-02,22IO6101.CO5,02,1
copso-004347,aits-hyd-001,co-02889,pso-et-02,22IO6101.CO6,02,3
copso-004348,aits-hyd-001,co-02889,pso-et-01,22IO6101.CO6,01,1
copso-004349,aits-hyd-001,co-02890,pso-et-02,22IO6102.CO1,02,3
copso-004350,aits-hyd-001,co-02890,pso-et-03,22IO6102.CO1,03,3
copso-004351,aits-hyd-001,co-02891,pso-et-01,22IO6102.CO2,01,3
copso-004352,aits-hyd-001,co-02892,pso-et-03,22IO6102.CO3,03,1
copso-004353,aits-hyd-001,co-02893,pso-et-01,22IO6102.CO4,01,2
copso-004354,aits-hyd-001,co-02894,pso-et-02,22IO6102.CO5,02,2
copso-004355,aits-hyd-001,co-02895,pso-et-03,22IO6102.CO6,03,3
copso-004356,aits-hyd-001,co-02895,pso-et-01,22IO6102.CO6,01,2
copso-004357,aits-hyd-001,co-02896,pso-et-03,22IO6103.CO1,03,2
copso-004358,aits-hyd-001,co-02896,pso-et-02,22IO6103.CO1,02,1
copso-004359,aits-hyd-001,co-02897,pso-et-03,22IO6103.CO2,03,3
copso-004360,aits-hyd-001,co-02898,pso-et-02,22IO6103.CO3,02,3
copso-004361,aits-hyd-001,co-02898,pso-et-03,22IO6103.CO3,03,1
copso-004362,aits-hyd-001,co-02899,pso-et-03,22IO6103.CO4,03,3
copso-004363,aits-hyd-001,co-02899,pso-et-01,22IO6103.CO4,01,3
copso-004364,aits-hyd-001,co-02900,pso-et-03,22IO6103.CO5,03,3
copso-004365,aits-hyd-001,co-02901,pso-et-03,22IO6103.CO6,03,1
copso-004366,aits-hyd-001,co-02902,pso-et-02,22IO6104.CO1,02,1
copso-004367,aits-hyd-001,co-02903,pso-et-01,22IO6104.CO2,01,3
copso-004368,aits-hyd-001,co-02904,pso-et-02,22IO6104.CO3,02,1
copso-004369,aits-hyd-001,co-02904,pso-et-01,22IO6104.CO3,01,2
copso-004370,aits-hyd-001,co-02905,pso-et-02,22IO6104.CO4,02,3
copso-004371,aits-hyd-001,co-02906,pso-et-03,22IO6104.CO5,03,3
copso-004372,aits-hyd-001,co-02907,pso-et-02,22IO6105.CO1,02,3
copso-004373,aits-hyd-001,co-02907,pso-et-03,22IO6105.CO1,03,3
copso-004374,aits-hyd-001,co-02908,pso-et-02,22IO6105.CO2,02,3
copso-004375,aits-hyd-001,co-02909,pso-et-02,22IO6105.CO3,02,3
copso-004376,aits-hyd-001,co-02909,pso-et-03,22IO6105.CO3,03,2
copso-004377,aits-hyd-001,co-02910,pso-et-01,22IO6105.CO4,01,2
copso-004378,aits-hyd-001,co-02910,pso-et-02,22IO6105.CO4,02,1
copso-004379,aits-hyd-001,co-02911,pso-et-03,22IO6106.CO1,03,3
copso-004380,aits-hyd-001,co-02911,pso-et-02,22IO6106.CO1,02,1
copso-004381,aits-hyd-001,co-02912,pso-et-03,22IO6106.CO2,03,2
copso-004382,aits-hyd-001,co-02913,pso-et-03,22IO6106.CO3,03,2
copso-004383,aits-hyd-001,co-02914,pso-et-03,22IO6106.CO4,03,1
copso-004384,aits-hyd-001,co-02914,pso-et-02,22IO6106.CO4,02,1
copso-004385,aits-hyd-001,co-02915,pso-et-02,22IO6106.CO5,02,2
copso-004386,aits-hyd-001,co-02916,pso-et-02,22IO6107.CO1,02,3
copso-004387,aits-hyd-001,co-02917,pso-et-02,22IO6107.CO2,02,2
copso-004388,aits-hyd-001,co-02917,pso-et-01,22IO6107.CO2,01,1
copso-004389,aits-hyd-001,co-02918,pso-et-01,22IO6107.CO3,01,1
copso-004390,aits-hyd-001,co-02918,pso-et-02,22IO6107.CO3,02,3
copso-004391,aits-hyd-001,co-02919,pso-et-01,22IO6107.CO4,01,2
copso-004392,aits-hyd-001,co-02919,pso-et-02,22IO6107.CO4,02,1
copso-004393,aits-hyd-001,co-02920,pso-et-01,22IO6107.CO5,01,3
copso-004394,aits-hyd-001,co-02920,pso-et-03,22IO6107.CO5,03,3
copso-004395,aits-hyd-001,co-02921,pso-et-01,22IO6107.CO6,01,1
copso-004396,aits-hyd-001,co-02922,pso-et-01,22IO7101.CO1,01,2
copso-004397,aits-hyd-001,co-02922,pso-et-02,22IO7101.CO1,02,3
copso-004398,aits-hyd-001,co-02923,pso-et-02,22IO7101.CO2,02,2
copso-004399,aits-hyd-001,co-02924,pso-et-02,22IO7101.CO3,02,2
copso-004400,aits-hyd-001,co-02925,pso-et-02,22IO7101.CO4,02,2
copso-004401,aits-hyd-001,co-02926,pso-et-02,22IO7101.CO5,02,2
copso-004402,aits-hyd-001,co-02926,pso-et-03,22IO7101.CO5,03,3
copso-004403,aits-hyd-001,co-02927,pso-et-03,22IO7102.CO1,03,2
copso-004404,aits-hyd-001,co-02928,pso-et-03,22IO7102.CO2,03,2
copso-004405,aits-hyd-001,co-02929,pso-et-01,22IO7102.CO3,01,3
copso-004406,aits-hyd-001,co-02929,pso-et-03,22IO7102.CO3,03,3
copso-004407,aits-hyd-001,co-02930,pso-et-02,22IO7102.CO4,02,3
copso-004408,aits-hyd-001,co-02930,pso-et-01,22IO7102.CO4,01,2
copso-004409,aits-hyd-001,co-02931,pso-et-02,22IO7102.CO5,02,2
copso-004410,aits-hyd-001,co-02932,pso-et-02,22IO7103.CO1,02,3
copso-004411,aits-hyd-001,co-02932,pso-et-03,22IO7103.CO1,03,3
copso-004412,aits-hyd-001,co-02933,pso-et-03,22IO7103.CO2,03,3
copso-004413,aits-hyd-001,co-02934,pso-et-03,22IO7103.CO3,03,3
copso-004414,aits-hyd-001,co-02934,pso-et-02,22IO7103.CO3,02,3
